X,Y,MNRF_District,Stocking_Year,Species,Official_Waterbody_Name,Official_French_Waterbody_Name,Unoffcial_Waterbody_Name,Waterbody_Location_Identifier,Geographic_Township,Developmental_Stage,Number_of_Fish_Stocked,Latitude,Longitude,ObjectId
-8625034.14666284,5649903.45464165,Pembroke District,2024,Brook Trout,Stringers Lake,lac Stringers,,18-3047-50062,RAGLAN,Yearlings,900,45.18,-77.48,9657
-8559355.6470948,5654642.49704846,Pembroke District,2024,Brook Trout,Stubinski Lake,lac Stubinski,,18-3515-50084,BROUGHAM,Yearlings,400,45.21,-76.89,9658
-8573827.18089793,5675207.2901755,Pembroke District,2024,Brook Trout,Tooeys Lake,lac Tooeys,,18-3412-50228,BROUGHAM,Yearlings,1500,45.34,-77.02,9659
-8700731.40040226,5812457.49134197,Pembroke District,2024,Brook Trout,Township Line Lake,lac Township Line,,17-7185-51218,CLARA,Yearlings,500,46.2,-78.16,9660
-8663995.96844048,5796388.79736468,Pembroke District,2024,Brook Trout,Trout Lake,lac Trout,,18-2809-51095,HEAD,Yearlings,1350,46.1,-77.83,9661
-8609449.41795178,5656222.73327244,Pembroke District,2024,Brook Trout,Turtle Lake,lac Turtle,,18-3162-50102,LYNDOCH,Yearlings,2450,45.22,-77.34,9662
-8576053.5707138,5670457.38474827,Pembroke District,2024,Brook Trout,Upper Twin Lake,lac Upper Twin,,18-3399-50198,BROUGHAM,Yearlings,500,45.31,-77.04,9663
-8647298.04482149,5730809.91075229,Pembroke District,2024,Brook Trout,Walker Lake,lac Walker,,18-2912-50637,BURNS,Yearlings,1725,45.69,-77.68,9664
-8651750.82445322,5799600.20186434,Pembroke District,2024,Brook Trout,Wylie Lake,lac Wylie,,18-2898-51117,HEAD,Yearlings,1400,46.12,-77.72,9665
-8577166.76562173,5648324.32877549,Pembroke District,2024,Brown Trout,Anna Lake,lac Anna,,18-3376-50052,MATAWATCHAN,Yearlings,1820,45.17,-77.05,9666
-8665109.16334842,5692645.17812325,Pembroke District,2024,Lake Trout,Bark Lake,lac Bark,,18-2782-50364,JONES,Yearlings,3792,45.45,-77.84,9667
-8665109.16334842,5692645.17812325,Pembroke District,2024,Lake Trout,Bark Lake,lac Bark,,18-2782-50364,JONES,Yearlings,4181,45.45,-77.84,9668
-8700731.40040226,5822112.7482758,Pembroke District,2024,Lake Trout,Big Gibson Lake,grand lac Gibson,,17-7182-51266,MARIA,Yearlings,510,46.26,-78.16,9669
-8572713.98599,5657803.24745032,Pembroke District,2024,Lake Trout,Big Limestone Lake,grand lac Limestone,,18-3420-50110,BROUGHAM,Yearlings,440,45.23,-77.01,9670
-8562695.2318186,5660965.11025166,Pembroke District,2024,Lake Trout,Green Lake,lac Green,,18-3492-50132,BROUGHAM,Yearlings,880,45.25,-76.92,9671
-8562695.2318186,5660965.11025166,Pembroke District,2024,Lake Trout,Green Lake,lac Green,,18-3492-50132,BROUGHAM,Fingerlings,1000,45.25,-76.92,9672
-8560468.84200274,5727623.27676017,Pembroke District,2018,Lake Trout,Muskrat Lake,lac Muskrat,,18-3511-50603,WESTMEATH,Yearlings,6795,45.67,-76.9,9673
-8628373.73138663,5664128.08662131,Pembroke District,2018,Lake Trout,Raglan White Lake,lac Raglan White,,18-3030-50161,RAGLAN,Yearlings,1000,45.27,-77.51,9674
-8628373.73138663,5664128.08662131,Pembroke District,2018,Lake Trout,Raglan White Lake,lac Raglan White,,18-3030-50161,RAGLAN,Yearlings,1500,45.27,-77.51,9675
-8653977.21426909,5698994.65798859,Pembroke District,2018,Lake Trout,Trout Lake,lac Trout,,18-2856-50410,SHERWOOD,Yearlings,1300,45.49,-77.74,9676
-8653977.21426909,5698994.65798859,Pembroke District,2018,Lake Trout,Trout Lake,lac Trout,,18-2856-50410,SHERWOOD,Yearlings,2000,45.49,-77.74,9677
-8694052.23095467,5812457.49134197,Pembroke District,2018,Lake Trout,Valiant Lake,lac Valiant,,17-7236-51207,MARIA,Yearlings,1000,46.2,-78.1,9678
-8669561.94298015,5810849.30727477,Pembroke District,2016,Rainbow Trout,Smith Lake,lac Smith,,18-2771-51192,HEAD,Yearlings,2800,46.19,-77.88,9679
-8588298.71470106,5665709.99275991,Pembroke District,2022,Brook Trout,Godin Lake,lac Godin,,18-3312-50165,GRIFFITH,Yearlings,1700,45.28,-77.15,9680
-8544884.11329168,5657803.24745032,Pembroke District,2016,Splake,Battery Lake,lac Battery,,18-3614-50099,BLITHFIELD,Yearlings,2000,45.23,-76.76,9681
-8600543.85868832,5660965.11025166,Pembroke District,2022,Brook Trout,Green Lake,lac Green,,18-3223-50131,LYNDOCH,Yearlings,2400,45.25,-77.26,9682
-8544884.11329168,5657803.24745032,Pembroke District,2016,Splake,Battery Lake,lac Battery,,18-3614-50099,BLITHFIELD,Yearlings,1500,45.23,-76.76,9683
-8582732.74016139,5675207.2901755,Pembroke District,2022,Brook Trout,Hardwood Lake,lac Hardwood,,18-3350-50229,GRIFFITH,Yearlings,300,45.34,-77.1,9684
-8677354.30733567,5801206.34125248,Pembroke District,2016,Splake,Eeyore Lake,lac Eeyore,,18-2714-51136,MARIA,Yearlings,3000,46.13,-77.95,9685
-8653977.21426909,5801206.34125248,Pembroke District,2022,Brook Trout,Harvey Lake,lac Harvey,,18-2882-51121,HEAD,Yearlings,400,46.13,-77.74,9686
-8615015.39249144,5740376.6555565,Pembroke District,2016,Splake,Flat Iron Lake,lac Flat Iron,,18-3139-50699,FRASER,Yearlings,1500,45.75,-77.39,9687
-8663995.96844048,5794783.53194391,Pembroke District,2022,Brook Trout,Head Lake,lac Head,,18-2805-51085,HEAD,Yearlings,1100,46.09,-77.83,9688
-8560468.84200274,5727623.27676017,Pembroke District,2017,Lake Trout,Muskrat Lake,lac Muskrat,,18-3511-50603,WESTMEATH,Yearlings,7050,45.67,-76.9,9689
-8620581.3670311,5654642.49704846,Pembroke District,2016,Splake,Genricks Lake,lac Genricks,,18-3076-50097,RAGLAN,Yearlings,1000,45.21,-77.44,9690
-8628373.73138663,5664128.08662131,Pembroke District,2017,Lake Trout,Raglan White Lake,lac Raglan White,,18-3030-50161,RAGLAN,Yearlings,270,45.27,-77.51,9691
-8569374.4012662,5654642.49704846,Pembroke District,2022,Brook Trout,Heifer Lake,lac Heifer,,18-3438-50089,BROUGHAM,Yearlings,500,45.21,-76.98,9692
-8653977.21426909,5698994.65798859,Pembroke District,2017,Lake Trout,Trout Lake,lac Trout,,18-2856-50410,SHERWOOD,Yearlings,1500,45.49,-77.74,9693
-8620581.3670311,5654642.49704846,Pembroke District,2016,Splake,Genricks Lake,lac Genricks,,18-3076-50097,RAGLAN,Yearlings,1000,45.21,-77.44,9694
-8552676.47764721,5656222.73327244,Pembroke District,2018,Lake Trout,Wabun Lake,lac Wabun,,18-3562-50096,BROUGHAM,Yearlings,832,45.22,-76.83,9695
-8552676.47764721,5656222.73327244,Pembroke District,2018,Lake Trout,Wabun Lake,lac Wabun,,18-3562-50096,BROUGHAM,Yearlings,1000,45.22,-76.83,9696
-8636166.09574216,5689472.12679293,Pembroke District,2018,Lake Trout,Wadsworth Lake,lac Wadsworth,,18-2982-50348,RADCLIFFE,Yearlings,1000,45.43,-77.58,9697
-8636166.09574216,5689472.12679293,Pembroke District,2018,Lake Trout,Wadsworth Lake,lac Wadsworth,,18-2982-50348,RADCLIFFE,Yearlings,1000,45.43,-77.58,9698
-8542657.72347581,5656222.73327244,Pembroke District,2018,Rainbow Trout,Blithfield Long Lake,long lac Blithfield,,18-3632-50095,BLITHFIELD,Yearlings,1500,45.22,-76.74,9699
-8662882.77353255,5793178.55753652,Pembroke District,2018,Rainbow Trout,Findlay Lake,lac Findlay,,18-2813-51073,HEAD,Yearlings,1600,46.08,-77.82,9700
-8552676.47764721,5659384.03972804,Pembroke District,2018,Rainbow Trout,Limestone Lake,lac Limestone,,18-3556-50120,BROUGHAM,Yearlings,2500,45.24,-76.83,9701
-8576053.5707138,5670457.38474827,Pembroke District,2018,Rainbow Trout,Lower Twin Lake,lac Lower Twin,,18-3398-50195,BROUGHAM,Yearlings,1500,45.31,-77.04,9702
-8545997.30819961,5653062.5386325,Pembroke District,2018,Rainbow Trout,Minnow Lake,lac Minnow,,18-3603-50076,BLITHFIELD,Yearlings,600,45.2,-76.77,9703
-8638392.48555803,5687886.02276011,Pembroke District,2016,Splake,Gun Lake,lac Gun,,18-2965-50331,RADCLIFFE,Yearlings,2000,45.42,-77.6,9704
-8549336.89292341,5659384.03972804,Pembroke District,2018,Rainbow Trout,Oriole Lake,lac Oriole,,18-3587-50119,BLITHFIELD,Yearlings,1800,45.24,-76.8,9705
-8694052.23095467,5812457.49134197,Pembroke District,2017,Lake Trout,Valiant Lake,lac Valiant,,17-7236-51207,MARIA,Yearlings,600,46.2,-78.1,9706
-8637279.2906501,5686300.19961835,Pembroke District,2016,Splake,Halfway Lake,lac Halfway,,18-2967-50318,RADCLIFFE,Yearlings,2000,45.41,-77.59,9707
-8622807.75684697,5646745.48013483,Pembroke District,2018,Rainbow Trout,Shanty Lake,lac Shanty,,18-3061-50046,RAGLAN,Yearlings,1500,45.16,-77.46,9708
-8552676.47764721,5656222.73327244,Pembroke District,2017,Lake Trout,Wabun Lake,lac Wabun,,18-3562-50096,BROUGHAM,Yearlings,270,45.22,-76.83,9709
-8567148.01145033,5667292.17772957,Pembroke District,2022,Brook Trout,Joes Lake,lac Joes,,18-3456-50177,BROUGHAM,Yearlings,500,45.29,-76.96,9710
-8637279.2906501,5686300.19961835,Pembroke District,2016,Splake,Halfway Lake,lac Halfway,,18-2967-50318,RADCLIFFE,Yearlings,5000,45.41,-77.59,9711
-8557129.25727894,5659384.03972804,Pembroke District,2018,Rainbow Trout,Shiner Lake,lac Shiner,,18-3525-50118,BROUGHAM,Yearlings,1000,45.24,-76.87,9712
-8636166.09574216,5689472.12679293,Pembroke District,2017,Lake Trout,Wadsworth Lake,lac Wadsworth,,18-2982-50348,RADCLIFFE,Yearlings,1250,45.43,-77.58,9713
-8606109.83322798,5724437.7812337,Pembroke District,2022,Brook Trout,Jonsons Lake,lac Jonsons,,18-3199-50585,NORTH ALGONA,Yearlings,3000,45.65,-77.31,9714
-8602770.24850418,5664128.08662131,Pembroke District,2016,Splake,Joyces Lake,lac Joyces,,18-3204-50157,LYNDOCH,Yearlings,3000,45.27,-77.28,9715
-8669561.94298015,5810849.30727477,Pembroke District,2018,Rainbow Trout,Smith Lake,lac Smith,,18-2771-51192,HEAD,Yearlings,2800,46.19,-77.88,9716
-8542657.72347581,5656222.73327244,Pembroke District,2017,Rainbow Trout,Blithfield Long Lake,long lac Blithfield,,18-3632-50095,BLITHFIELD,Yearlings,1500,45.22,-76.74,9717
-8568261.20635827,5665709.99275991,Pembroke District,2022,Brook Trout,Lake of the Hills,Lake of the Hills,,18-3445-50161,BROUGHAM,Yearlings,500,45.28,-76.97,9718
-8695165.4258626,5796388.79736468,Pembroke District,2016,Splake,Little Lake,lac Little,,17-7233-51100,FITZGERALD,Yearlings,1000,46.1,-78.11,9719
-8544884.11329168,5657803.24745032,Pembroke District,2018,Splake,Battery Lake,lac Battery,,18-3614-50099,BLITHFIELD,Yearlings,3498,45.23,-76.76,9720
-8662882.77353255,5793178.55753652,Pembroke District,2017,Rainbow Trout,Findlay Lake,lac Findlay,,18-2813-51073,HEAD,Yearlings,1800,46.08,-77.82,9721
-8552676.47764721,5660965.11025166,Pembroke District,2022,Brook Trout,Little Black Lake,petit lac Black,,18-3564-50128,BLITHFIELD,Yearlings,500,45.25,-76.83,9722
-8589411.90960899,5679959.71300799,Pembroke District,2022,Brook Trout,Little Trout Lake,petit lac Trout,,18-3304-50276,SEBASTOPOL,Yearlings,700,45.37,-77.16,9723
-8571600.79108207,5668874.64167682,Pembroke District,2022,Brook Trout,Long Lake,lac Long,,18-3426-50189,BROUGHAM,Yearlings,900,45.3,-77,9724
-8576053.5707138,5657803.24745032,Pembroke District,2022,Brook Trout,Lost Lake,lac Lost,,18-3391-50107,MATAWATCHAN,Yearlings,500,45.23,-77.04,9725
-8572713.98599,5670457.38474827,Pembroke District,2022,Brook Trout,Louies Lake,lac Louies,,18-3422-50195,BROUGHAM,Yearlings,500,45.31,-77.01,9726
-8558242.45218687,5659384.03972804,Pembroke District,2022,Brook Trout,Marble Lake,lac Marble,,18-3522-50121,BROUGHAM,Yearlings,300,45.24,-76.88,9727
-8655090.40917702,5692645.17812325,Pembroke District,2016,Splake,McMaster Lake,lac McMaster,,18-2843-50369,JONES,Yearlings,2000,45.45,-77.75,9728
-8558242.45218687,5659384.03972804,Pembroke District,2022,Brook Trout,Marble Lake,lac Marble,,18-3522-50121,BROUGHAM,Yearlings,300,45.24,-76.88,9729
-8552676.47764721,5659384.03972804,Pembroke District,2017,Rainbow Trout,Limestone Lake,lac Limestone,,18-3556-50120,BROUGHAM,Yearlings,2500,45.24,-76.83,9730
-8677354.30733567,5801206.34125248,Pembroke District,2018,Splake,Eeyore Lake,lac Eeyore,,18-2714-51136,MARIA,Yearlings,3000,46.13,-77.95,9731
-8655090.40917702,5692645.17812325,Pembroke District,2016,Splake,McMaster Lake,lac McMaster,,18-2843-50369,JONES,Yearlings,1000,45.45,-77.75,9732
-8615015.39249144,5740376.6555565,Pembroke District,2018,Splake,Flat Iron Lake,lac Flat Iron,,18-3139-50699,FRASER,Yearlings,1500,45.75,-77.39,9733
-8576053.5707138,5670457.38474827,Pembroke District,2017,Rainbow Trout,Lower Twin Lake,lac Lower Twin,,18-3398-50195,BROUGHAM,Yearlings,1500,45.31,-77.04,9734
-8671788.33279601,5807633.81667297,Pembroke District,2016,Splake,Menet Lake,lac Menet,,18-2760-51175,HEAD,Yearlings,1500,46.17,-77.9,9735
-8620581.3670311,5654642.49704846,Pembroke District,2018,Splake,Genricks Lake,lac Genricks,,18-3076-50097,RAGLAN,Yearlings,1000,45.21,-77.44,9736
-8545997.30819961,5653062.5386325,Pembroke District,2017,Rainbow Trout,Minnow Lake,lac Minnow,,18-3603-50076,BLITHFIELD,Yearlings,600,45.2,-76.77,9737
-8626147.34157077,5662546.45916734,Pembroke District,2022,Brook Trout,Marquardt Lake,lac Marquardt,,18-3039-50151,RAGLAN,Yearlings,500,45.26,-77.49,9738
-8691825.8411388,5812457.49134197,Pembroke District,2016,Splake,Mousseau Lake,lac Mousseau,,17-7252-51202,MARIA,Yearlings,650,46.2,-78.08,9739
-8638392.48555803,5687886.02276011,Pembroke District,2018,Splake,Gun Lake,lac Gun,,18-2965-50331,RADCLIFFE,Yearlings,2000,45.42,-77.6,9740
-8549336.89292341,5659384.03972804,Pembroke District,2017,Rainbow Trout,Oriole Lake,lac Oriole,,18-3587-50119,BLITHFIELD,Yearlings,1800,45.24,-76.8,9741
-8569374.4012662,5667292.17772957,Pembroke District,2022,Brook Trout,McCool Lake,lac McCool,,18-3446-50173,BROUGHAM,Yearlings,1200,45.29,-76.98,9742
-8670675.13788808,5810849.30727477,Pembroke District,2016,Splake,Perch Lake,lac Perch,,18-2766-51200,HEAD,Yearlings,600,46.19,-77.89,9743
-8637279.2906501,5686300.19961835,Pembroke District,2018,Splake,Halfway Lake,lac Halfway,,18-2967-50318,RADCLIFFE,Yearlings,3500,45.41,-77.59,9744
-8622807.75684697,5646745.48013483,Pembroke District,2017,Rainbow Trout,Shanty Lake,lac Shanty,,18-3061-50046,RAGLAN,Yearlings,1500,45.16,-77.46,9745
-8659543.18880875,5729216.4513729,Pembroke District,2022,Brook Trout,McDonald Lake,lac McDonald,,18-2821-50622,BURNS,Yearlings,500,45.68,-77.79,9746
-8574940.37580586,5657803.24745032,Pembroke District,2016,Splake,Poplar Lake,lac Poplar,,18-3404-50107,MATAWATCHAN,Yearlings,400,45.23,-77.03,9747
-8637279.2906501,5686300.19961835,Pembroke District,2018,Splake,Halfway Lake,lac Halfway,,18-2967-50318,RADCLIFFE,Yearlings,3500,45.41,-77.59,9748
-8557129.25727894,5659384.03972804,Pembroke District,2017,Rainbow Trout,Shiner Lake,lac Shiner,,18-3525-50118,BROUGHAM,Yearlings,998,45.24,-76.87,9749
-8660656.38371668,5793178.55753652,Pembroke District,2022,Brook Trout,Mill Lake,lac Mill,,18-2831-51076,HEAD,Yearlings,900,46.08,-77.8,9750
-8666222.35825635,5703759.72761358,Pembroke District,2016,Splake,Spectacle Lakes,lacs Spectacle,,18-2762-50460,JONES,Yearlings,1000,45.52,-77.85,9751
-8602770.24850418,5664128.08662131,Pembroke District,2018,Splake,Joyces Lake,lac Joyces,,18-3204-50157,LYNDOCH,Yearlings,3000,45.27,-77.28,9752
-8669561.94298015,5810849.30727477,Pembroke District,2017,Rainbow Trout,Smith Lake,lac Smith,,18-2771-51192,HEAD,Yearlings,2800,46.19,-77.88,9753
-8541544.52856788,5657803.24745032,Pembroke District,2022,Brook Trout,Mud Lake,lac Mud,,18-3635-50099,BLITHFIELD,Yearlings,500,45.23,-76.73,9754
-8666222.35825635,5703759.72761358,Pembroke District,2016,Splake,Spectacle Lakes,lacs Spectacle,,18-2762-50460,JONES,Yearlings,1000,45.52,-77.85,9755
-8566034.8165424,5672040.40709065,Pembroke District,2022,Brook Trout,Murphy Lake,lac Murphy,,18-3464-50206,BROUGHAM,Yearlings,500,45.32,-76.95,9756
-8544884.11329168,5657803.24745032,Pembroke District,2017,Splake,Battery Lake,lac Battery,,18-3614-50099,BLITHFIELD,Yearlings,1500,45.23,-76.76,9757
-8695165.4258626,5796388.79736468,Pembroke District,2018,Splake,Little Lake,lac Little,,17-7233-51100,FITZGERALD,Yearlings,2000,46.1,-78.11,9758
-8632826.51101837,5775543.00186187,Pembroke District,2016,Splake,Wylie Lake,lac Wylie,,18-3016-50941,WYLIE,Yearlings,1000,45.97,-77.55,9759
-8655090.40917702,5692645.17812325,Pembroke District,2018,Splake,McMaster Lake,lac McMaster,,18-2843-50369,JONES,Yearlings,2000,45.45,-77.75,9760
-8544884.11329168,5657803.24745032,Pembroke District,2017,Splake,Battery Lake,lac Battery,,18-3614-50099,BLITHFIELD,Yearlings,2000,45.23,-76.76,9761
-8583845.93506932,5718070.20077516,Pembroke District,2016,Walleye,Lake Doré,lac Doré,,18-3351-50535,WILBERFORCE,Fingerlings,68070,45.61,-77.11,9762
-8671788.33279601,5807633.81667297,Pembroke District,2018,Splake,Menet Lake,lac Menet,,18-2760-51175,HEAD,Yearlings,750,46.17,-77.9,9763
-8677354.30733567,5801206.34125248,Pembroke District,2017,Splake,Eeyore Lake,lac Eeyore,,18-2714-51136,MARIA,Yearlings,3000,46.13,-77.95,9764
-8671788.33279601,5804419.49507922,Pembroke District,2022,Brook Trout,Oliver Lake,lac Oliver,,18-2761-51146,HEAD,Yearlings,850,46.15,-77.9,9765
-8589411.90960899,5679959.71300799,Pembroke District,2017,Brook Trout,,,Joemur Lake (Unofficial Name),18-3305-50266,SEBASTOPOL,Yearlings,250,45.37,-77.16,9766
-8691825.8411388,5812457.49134197,Pembroke District,2018,Splake,Mousseau Lake,lac Mousseau,,17-7252-51202,MARIA,Yearlings,650,46.2,-78.08,9767
-8615015.39249144,5740376.6555565,Pembroke District,2017,Splake,Flat Iron Lake,lac Flat Iron,,18-3139-50699,FRASER,Yearlings,1500,45.75,-77.39,9768
-8659543.18880875,5793178.55753652,Pembroke District,2022,Brook Trout,Parkline Lake,lac Parkline,,18-2836-51069,BRONSON,Yearlings,3000,46.08,-77.79,9769
-8573827.18089793,5675207.2901755,Pembroke District,2017,Brook Trout,,,Little Tooey Lake (Unofficial Name),18-3414-50232,BROUGHAM,Yearlings,500,45.34,-77.02,9770
-8670675.13788808,5810849.30727477,Pembroke District,2018,Splake,Perch Lake,lac Perch,,18-2766-51200,HEAD,Yearlings,600,46.19,-77.89,9771
-8620581.3670311,5654642.49704846,Pembroke District,2017,Splake,Genricks Lake,lac Genricks,,18-3076-50097,RAGLAN,Yearlings,1000,45.21,-77.44,9772
-8687373.06150707,5804419.49507922,Pembroke District,2022,Brook Trout,Piglet Lake,lac Piglet,,17-7281-51157,MARIA,Yearlings,3000,46.15,-78.04,9773
-8589411.90960899,5676791.15121187,Pembroke District,2017,Brook Trout,,,White Pine Lake (Unofficial Name),18-3307-50246,GRIFFITH,Yearlings,500,45.35,-77.16,9774
-8574940.37580586,5657803.24745032,Pembroke District,2018,Splake,Poplar Lake,lac Poplar,,18-3404-50107,MATAWATCHAN,Yearlings,400,45.23,-77.03,9775
-8620581.3670311,5654642.49704846,Pembroke District,2017,Splake,Genricks Lake,lac Genricks,,18-3076-50097,RAGLAN,Yearlings,1700,45.21,-77.44,9776
-8702957.79021813,5809241.41577023,Pembroke District,2022,Brook Trout,Rattail Lake,lac Rattail,,17-7175-51183,CLARA,Yearlings,700,46.18,-78.18,9777
-8669561.94298015,5702171.08889624,Pembroke District,2017,Brook Trout,,,Little Beaver Lake (Unofficial Name),18-2746-50441,JONES,Yearlings,1600,45.51,-77.88,9778
-8666222.35825635,5703759.72761358,Pembroke District,2018,Splake,Spectacle Lakes,lacs Spectacle,,18-2762-50460,JONES,Yearlings,1000,45.52,-77.85,9779
-8638392.48555803,5687886.02276011,Pembroke District,2017,Splake,Gun Lake,lac Gun,,18-2965-50331,RADCLIFFE,Yearlings,2000,45.42,-77.6,9780
-8707410.56984986,5809241.41577023,Pembroke District,2022,Brook Trout,Redpine Lake,lac Redpine,,17-7135-51179,CLARA,Yearlings,1000,46.18,-78.22,9781
-8623920.9517549,5746760.19984388,Pembroke District,2017,Brook Trout,,,Wormy Lake (Unofficial Name),18-3075-50741,MCKAY,Yearlings,600,45.79,-77.47,9782
-8632826.51101837,5775543.00186187,Pembroke District,2018,Splake,Wylie Lake,lac Wylie,,18-3016-50941,WYLIE,Yearlings,1200,45.97,-77.55,9783
-8637279.2906501,5686300.19961835,Pembroke District,2017,Splake,Halfway Lake,lac Halfway,,18-2967-50318,RADCLIFFE,Yearlings,2000,45.41,-77.59,9784
-8570487.59617413,5643588.6139485,Pembroke District,2022,Brook Trout,Salmond Lake,lac Salmond,,18-3433-50002,MATAWATCHAN,Yearlings,600,45.14,-76.99,9785
-8556016.06237101,5660965.11025166,Pembroke District,2017,Brook Trout,,,Centre Lake (Unofficial Name),18-3533-50128,BROUGHAM,Yearlings,300,45.25,-76.86,9786
-8608336.22304384,5711707.15978709,Pembroke District,2018,Walleye,Golden Lake,lac Golden,,18-3186-50482,NORTH ALGONA,Adult,260,45.57,-77.33,9787
-8637279.2906501,5686300.19961835,Pembroke District,2017,Splake,Halfway Lake,lac Halfway,,18-2967-50318,RADCLIFFE,Yearlings,2500,45.41,-77.59,9788
-8558242.45218687,5659384.03972804,Pembroke District,2022,Brook Trout,Scully Lake,lac Scully,,18-3519-50112,BROUGHAM,Yearlings,1600,45.24,-76.88,9789
-8668448.74807221,5702171.08889624,Pembroke District,2017,Brook Trout,,,Loon Lake (Unofficial Name),18-2752-50441,JONES,Yearlings,1000,45.51,-77.87,9790
-8558242.45218687,5659384.03972804,Pembroke District,2022,Brook Trout,Scully Lake,lac Scully,,18-3519-50112,BROUGHAM,Yearlings,1000,45.24,-76.88,9791
-8637279.2906501,5686300.19961835,Pembroke District,2017,Splake,Halfway Lake,lac Halfway,,18-2967-50318,RADCLIFFE,Yearlings,2500,45.41,-77.59,9792
-8639505.68046596,5729216.4513729,Pembroke District,2017,Brook Trout,Acorn Lake,lac Acorn,,18-2965-50627,RICHARDS,Yearlings,2000,45.68,-77.61,9793
-8608336.22304384,5664128.08662131,Pembroke District,2022,Brook Trout,Serpent Lake,lac Serpent,,18-3170-50161,LYNDOCH,Yearlings,875,45.27,-77.33,9794
